OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
a27b739ab52f4605f95d0ee04e2ed7e0,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__Unassaigned
bf141f3e26b9dacd0031e06f7f4c5d73,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
0df281ca1d2eb175033797fad1310419,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
0fd27b83707067ed757bd57003750993,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Oscillibacter, s__Unassaigned
852b47fb070c8331f9fc6d9fcefa5946,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Uncultured, s__Unassaigned
671647a7b6ca3a0f38dbc37ee2455a73,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Holdemania, s__uncultured_bacterium
71fd06bf8c25e42ed875df9c9ed704f7,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Caulobacterales, f__Caulobacteraceae, g__Brevundimonas, s__Brevundimonas_diminuta
3a836b85c353a60fd98b5c7374a75309,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Uncultured, s__Unassaigned
149e2cdd0f7193e89392cc2bb3c288b3,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
fb1bbd65146ca8b0ef54dd506fc356ba,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__Unassaigned
b82d7b8b90b55a67845d535379860706,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Unassigned, s__Unassaigned
427be72d0033e01402299fac54f6f2c3,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Holdemania, s__Unassaigned
e98b4c493f4726cbd90433258f6b7246,d__Bacteria, p__Actinobacteriota, c__Coriobacteriia, o__Coriobacteriales, f__Eggerthellaceae, g__Gordonibacter, s__Unassaigned
980537b2582b073a991ff88d9414321b,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Unassigned, s__Unassaigned
ddb40b4e7173251ce7c87b8beda5dd31,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__Unassaigned
93908108b572a2c9f775b87eefdd2473,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__uncultured_bacterium
7a1dcbd9d4053377f9028ad0555868f3,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Unassigned, s__Unassaigned
bb3612d6c6262d47b07470175f2afc84,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae, g__Clostridium_sensu_stricto_1, s__Unassaigned
74e4b39a40941266a237573d8672eb69,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
dda9eef22574d2414f444719172d3454,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__Alistipes_indistinctus
23546877f9eebb5743fb0b8b593c2515,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__[Eubacterium]_coprostanoligenes_group, g__[Eubacterium]_coprostanoligenes_group, s__Unassaigned
3e1233058bf332564d94b52c83fff401,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
9617d5019237e05941dd26a065da9968,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
4dc430c23d81387adf17cfea7baa3b10,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
e6c2f441edbbbd1214032317c0f6e9a3,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
dc290fb9392c12f0912025dcbdbbd224,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__dgA-11_gut_group, s__uncultured_bacterium
28696419f7f863c9f4e6cf1b48b5e5e2,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
3d34cc837275c9c9aeec7e53724f2705,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Blautia, s__Unassaigned
f2be34e3848d8440831f40658d434cd8,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Holdemania, s__Unassaigned
4a477c340ebff7f3bc610823b79e2328,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
d2bc256d34795bf5f9b7aabedeabad10,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
9e7a03969b2ce93aef4cf07892d8ca81,d__Bacteria, p__Firmicutes, c__uncultured, o__uncultured, f__uncultured, g__Uncultured, s__Clostridium_sp.
020037d6cd967f562d12f199fec0d300,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Unassigned, s__Unassaigned
6351d43814c54f633e81bd784e39e2e3,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Defluviitaleaceae, g__Defluviitaleaceae_UCG-011, s__uncultured_bacterium
f2442b9c3735b3b0db5c7eae5bcdf397,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Hungatella, s__uncultured_bacterium
ca2b13b860bbfd314969cfb49c964730,d__Bacteria, p__Firmicutes, c__Clostridia, o__Peptococcales, f__Peptococcaceae, g__Uncultured, s__uncultured_bacterium
87ee94ddd1e87e4293c534a0bdb493f1,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Uncultured, s__Unassaigned
951082ca84ea0264a6499ecf356b4d5a,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnoclostridium, s__Unassaigned
abd7ab04b08c4e5b50b8d18490dce223,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
4ce9dc2a4db691906c740d09a096b69c,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Unassigned, s__Unassaigned
6c4d2801ab82aebf00e426bbe0110382,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__Unassaigned
2e6f1dde9a26506567fd7362812e5084,d__Bacteria, p__Unassaigned, c__Unassaigned, o__Unassaigned, f__Unassaigned, g__Unassigned, s__Unassaigned
b9511dfe13da48d4141984c0ad3b55eb,d__Bacteria, p__Unassaigned, c__Unassaigned, o__Unassaigned, f__Unassaigned, g__Unassigned, s__Unassaigned
995d6223e82b40fe8e16f30880f8d15c,d__Bacteria, p__Desulfobacterota, c__Desulfovibrionia, o__Desulfovibrionales, f__Desulfovibrionaceae, g__Desulfovibrio, s__Unassaigned
e8f9b2c4b7382c7ce6bb0d72a8d70cd8,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
536633e2ed49f97eee217b5b0e9b1b37,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
de47c87395ebb755d3b8099e5ac8e07f,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Uncultured, s__Clostridiaceae_bacterium
6094b87cc526c2fe38821fd79c341592,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__[Eubacterium]_fissicatena_group, s__Unassaigned
5aff30b42c7659bb68d54048a241b3bf,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Rikenella, s__Rikenella_microfusus
21cf1c4735fd4be034dcdb861a693c2f,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Parabacteroides, s__Parabacteroides_distasonis
f2927f63d0fac48b320524929b935526,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Tannerellaceae, s__Parabacteroides_sp.
955505812d1f351e96024444134d00a7,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
fe39a1dd261403cb7056bb81495cc9d5,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelatoclostridiaceae, g__Candidatus_Stoquefichus, s__Unassaigned
636986dac6cbf7a8ea7f677a4011453b,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__uncultured, g__Uncultured, s__gut_metagenome
e02e7096eb36f8a869f87aa9b8f126f1,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
3b5845f891550f5640bcd82e72ef3bf1,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Bacteroides_fragilis
8125d35b2bca12c68cdc4d49871f1827,d__Bacteria, p__Actinobacteriota, c__Coriobacteriia, o__Coriobacteriales, f__Eggerthellaceae, g__Eggerthella, s__Unassaigned
897432c968268f86c29116ed7848e735,d__Bacteria, p__Firmicutes, c__Clostridia, o__Peptostreptococcales-Tissierellales, f__Anaerovoracaceae, g__Anaerovorax, s__Unassaigned
8143b5f3b2d11bef5295daf8bae511f0,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Hafniaceae, g__Hafnia-Obesumbacterium, s__Hafnia_paralvei
409a8f17b61dc5b7ae27aeeef7998d1a,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Parabacteroides, s__Unassaigned
55edc0af8b8f176ac911f5e3ec0b4412,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Hungatella, s__Unassaigned
3e752dfb7795ab0109be85ab67dd19a7,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
f67eb2490d10d3b5e63708b6831db1f4,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Pseudomonas, s__Unassaigned
4127ed1a1e8f9dac46c2895299b26505,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Hafniaceae, g__Hafnia-Obesumbacterium, s__Unassaigned
c02cb86717b668df21b2b76c470eb5fe,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Incertae_Sedis, s__Unassaigned
a7603b0b8a00bfa70225a5ecf807ad0b,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__Unassaigned
0e91baca2c8c38c9765886586fc2138b,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Unassigned, s__Unassaigned
65e8ed5d50dd874db0a76bc467119e86,d__Bacteria, p__Firmicutes, c__Bacilli, o__Entomoplasmatales, f__Spiroplasmataceae, g__Spiroplasma, s__Spiroplasma_apis
b0bc32b14ecad56ba56936fa3ecd4136,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
9cb6123fb8afaa505cd8891a727adb3a,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Candidatus_Soleaferrea, s__Ruminococcaceae_bacterium
e3a852efed8e8d5eedf191ab3dca82ea,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Anaerotruncus, s__Unassaigned
1e9e763a1444200b893bec125466cc3d,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Uncultured, s__Unassaigned
589276a8e9c1154522c0451c893690ae,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
b4114703d78a8557d7c71eafc37a7102,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Negativibacillus, s__uncultured_bacterium
93c376c25c0140c5308497f182be09db,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__UCG-010, g__UCG-010, s__unidentified
c130f9ac686f89086e46079dd6de0044,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Parabacteroides, s__uncultured_bacterium
0684c1828f8c6097658875bdc2846047,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
252d8c1b75031c70865206fd9aa62371,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Enterobacteriaceae, g__Unassigned, s__Unassaigned
e37f9a1ddc8927bc876d74d243d1d975,d__Bacteria, p__Unassaigned, c__Unassaigned, o__Unassaigned, f__Unassaigned, g__Unassigned, s__Unassaigned
09fd9824c737c896debc3b471425bf9f,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__uncultured_bacterium
ba770a970df4e80a1d0a3e3d9b33bfa1,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__Unassaigned
2d9781b3cc5ea2d416be456911b55c94,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Uncultured, s__uncultured_bacterium
f9668924d5f6b4f6d0b1d5f49f121c8c,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
3a555d4b9017633888f96610ffbdb8d7,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
710e3b37370abbf0cf4803787bc82124,d__Bacteria, p__Firmicutes, c__Clostridia, o__Peptostreptococcales-Tissierellales, f__Anaerovoracaceae, g__[Eubacterium]_nodatum_group, s__Unassaigned
5cba7b58b6db042a8d764b6862931954,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Akkermansiaceae, g__Akkermansia, s__Akkermansia_glycaniphila
e4c88bf30abc7a1e60a1e9d298b8ed38,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__Unassaigned
a380f7c40d99e9bf31fe11f106d9883e,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Tannerellaceae, s__Parabacteroides_sp.
01b9fd5019f544a251d757a652f85575,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
aae6dac133f54774abbcd76efca322c8,d__Bacteria, p__Actinobacteriota, c__Coriobacteriia, o__Coriobacteriales, f__Eggerthellaceae, g__Gordonibacter, s__Unassaigned
66f756b99ad946ec24a958fb89a45dea,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_vadinBB60_group, f__Clostridia_vadinBB60_group, g__Clostridia_vadinBB60_group, s__uncultured_bacterium
0758f276424841b44ea4aaab2061246a,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
571e183929f49d4a30051114fc692ae4,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Uncultured, s__uncultured_bacterium
7a79761110b254cc7dcf66b052d502a0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__Unassaigned
f5befbf3a8fd8225cb37b85312720801,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
1de4ca1c51292949e84d168206ba54d5,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Butyricicoccaceae, g__Butyricicoccus, s__uncultured_bacterium
bee7a18089a14c658468a8f71ad10793,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__NK4A214_group, s__uncultured_Firmicutes
cb95ad61dd4f28aba3ab6f448fe82e4d,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
fa6be2988277b340661c67858ce0ef10,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__Unassaigned
b9c4124568145571a46007e66ef30ee1,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Yersiniaceae, g__Unassigned, s__Unassaigned
9f33c9ca6b271bf2a2d6bf14373ba1cd,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Uncultured, s__Unassaigned
5c8e5a64b644650ad4173c9e7d012e83,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
78a9ade298e384207d3ebe1e33399980,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
f647f3435169faf0f2bd07394714d3bb,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__uncultured_bacterium
4aa6c856ba2fddd03120b92284072304,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__uncultured_bacterium
01ce8624b5f72c4af723f7632bc059d8,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__Unassaigned
c78b4eff98ee648b80b09c68867be26b,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Pseudomonas, s__Unassaigned
60628d489b5f833cdd7d8113f7375ef7,d__Bacteria, p__Desulfobacterota, c__Desulfovibrionia, o__Desulfovibrionales, f__Desulfovibrionaceae, g__Bilophila, s__uncultured_bacterium
d530d67b5485d65d9ad9c435d9e64c0c,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelatoclostridiaceae, g__Erysipelatoclostridium, s__Unassaigned
04b1e5208aa616291348bf83ef588368,d__Bacteria, p__Firmicutes, c__Clostridia, o__Peptostreptococcales-Tissierellales, f__Anaerovoracaceae, g__[Eubacterium]_nodatum_group, s__unidentified
fc7fe8a11f8601769081bf1e9a67fc5a,d__Bacteria, p__Desulfobacterota, c__Desulfovibrionia, o__Desulfovibrionales, f__Desulfovibrionaceae, g__Bilophila, s__uncultured_bacterium
5189fc9a3bae2857bba38fd752d9fc35,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
bfbee9b98187b68877a3dbe2f4f2abca,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
a31b8bc30e79657573910e8a7247e406,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae, g__Oxalobacter, s__Oxalobacter_formigenes
263ae960e16ea7b3818617acc04423c1,d__Bacteria, p__Actinobacteriota, c__Coriobacteriia, o__Coriobacteriales, f__Eggerthellaceae, g__Gordonibacter, s__Unassaigned
e2e4cb81137eba477145c34faddf9a4a,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
32ca79006a9ddc77aa45f94fd4f65600,d__Bacteria, p__Firmicutes, c__Clostridia, o__Peptostreptococcales-Tissierellales, f__Anaerovoracaceae, g__[Eubacterium]_brachy_group, s__uncultured_bacterium
28817c168fec076cefcab87ec54fd0a2,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__uncultured_bacterium
485637007c45f1cfeda9f4bb0533209b,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__uncultured_bacterium
e30b930baec22de45d2af23695a76350,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Dielma, s__Dielma_fastidiosa
20bd538f537d0bac823e37c6a5ee460b,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Incertae_Sedis, s__uncultured_bacterium
6a5b4e192fbac5755f576b62513141fd,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Sphingomonas, s__Unassaigned
0bf0743fbbcffbbcebe02a5d565231ef,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__Alistipes_indistinctus
c51b2c7d89498ef7846a57a866d4a43b,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__Alistipes_inops
8e2781fd62b3238924cd6d8ac3332f5f,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
6f9e824c4fa889453c7642dab61f038f,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__uncultured, g__Uncultured, s__gut_metagenome
578d97f0da98eaa5e88732e72e5b3652,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__Unassaigned
1c49d482f2a084aa501c40a06156b8c2,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Tannerellaceae, s__Parabacteroides_sp.
83f84b4d9a3da587cf991f6393e6d25b,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Uncultured, s__uncultured_bacterium
6c03b06d543f32721c9e0014c9f9ceac,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
675ff6627272028b678fc6742e0dafcb,d__Bacteria, p__Firmicutes, c__Clostridia, o__Peptostreptococcales-Tissierellales, f__Peptostreptococcaceae, g__Clostridioides, s__Clostridioides_difficile
b9118c22281dc72a1b9e452ea85d6f1a,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__[Clostridium]_innocuum_group, s__Unassaigned
1d2c06f141cd8e2820c0220ffac2e557,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
fb75fa1fac5ad54c9d64c653e50a7126,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Xanthobacteraceae, g__Bradyrhizobium, s__Unassaigned
6b655991ecdc9dd3db60b48818055542,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae, g__Clostridium_sensu_stricto_1, s__Clostridium_sardiniense
2d0f90a006b590a7dea301742f108551,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Bacteroides_sartorii
e0e562a1f160ebed0b359e973000ecf4,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Bacteroides_nordii
